county,ass,asshole,bastard,bitch,bitched,bitchy,bloody,bullshit,cock,crap,crappy,cunt,damn,damnit,damned,darn,dick,dickhead,douche,douchebag,dumbass,dyke,fag,faggot,fatass,freaking,friggin,fuck,fucked,fucker,fuckery,fucking,goddamn,gosh,hell,hoe,homo,jackass,motherfucker,motherfucking,nigger,piss,pissed,pissy,pussy,shit,shittiest,shitty,slut,slutty,twat,whore
"michigan,eaton",1421015,77201,14393,1289381,8374,9683,12038,131895,16225,64377,8636,24076,967232,19627,13347,21721,285512,2617,27216,4711,24076,2617,38993,46320,2879,76939,2355,2016638,275305,25123,2355,962260,12300,61761,596931,250706,13870,6804,11253,4187,21983,76416,253846,7066,213807,2488216,5496,101277,46320,7328,8374,35852
"michigan,emmet",438214,110617,10636,461614,8509,8509,27654,87217,19145,74454,19145,17018,591376,55309,21273,21273,144653,0,29782,4255,6382,4255,12764,19145,0,82963,6382,1038099,106363,29782,0,859410,19145,89345,370142,44672,8509,4255,6382,2127,4255,48927,129762,8509,42545,1018954,8509,74454,44672,2127,6382,40418
"michigan,genesee",1702376,86652,11329,1541786,5725,8075,11027,148599,21995,62006,9220,27418,934134,21030,8738,12534,276287,1085,22356,4881,25188,4821,44110,36095,4339,92015,4158,2176373,334437,31274,4519,1123287,13558,66948,690266,235010,7954,5062,11811,5423,6990,79783,258511,6327,193552,2810840,2953,87074,55499,7653,4941,42121
"michigan,gladwin",846030,60431,15108,936676,0,15108,22662,83092,15108,120861,22662,37769,740276,0,7554,22662,158631,0,45323,37769,22662,7554,30215,30215,7554,294600,0,1631629,128415,30215,0,808261,7554,75538,506107,158631,15108,22662,22662,0,0,143523,256831,7554,90646,1963998,7554,30215,30215,0,30215,75538
"michigan,gogebic",771525,145203,17338,589480,4334,17338,10836,84521,19505,34675,8669,28174,639325,15170,8669,8669,190714,0,54180,8669,47678,6502,15170,121363,0,52013,4334,1720760,182045,45511,0,1174625,15170,36842,474618,58515,6502,4334,13003,6502,4334,56347,190714,15170,65016,1512708,6502,127865,73685,6502,49846,54180
"michigan,grand traverse",629217,81015,22954,606263,3376,6076,37807,116122,22279,85741,12152,43883,579258,24980,10802,29706,182959,675,41858,4726,22279,5401,30381,21604,2701,68188,2025,1527135,170132,33081,1350,1059948,22954,114771,483390,45909,5401,2701,22279,5401,2701,80340,170807,8102,71563,1375232,6751,123548,50634,4726,10802,34431
"michigan,gratiot",690149,104843,13209,687672,6604,21464,12383,127958,11558,94937,14860,46230,734728,23115,14034,19813,114750,2477,40451,13209,30545,1651,14034,18987,6604,83379,4953,1088058,161805,40451,3302,862686,13209,92460,647221,47056,2477,12383,21464,7430,1651,94111,226197,22289,64392,1364612,6604,132086,36324,5779,2477,44579
"michigan,hillsdale",816180,137681,58440,797360,7924,14858,8915,140652,33677,104004,12877,45563,699300,13867,13867,19810,210979,3962,61412,23772,44573,8915,37639,51507,1981,152539,1981,2009745,232770,54478,2972,1455059,34668,90136,560629,99051,12877,14858,17829,6934,5943,140652,370451,27734,121833,1743297,6934,166406,49525,6934,6934,65374
"michigan,houghton",272572,47674,8291,193806,2073,3109,7255,58038,17619,36274,10364,13473,321283,15546,7255,8291,60111,1036,21764,5182,10364,1036,11400,5182,0,35237,6218,723405,90166,21764,1036,445650,6218,22801,216607,21764,5182,4146,4146,1036,3109,39383,82912,1036,31092,679876,2073,81875,17619,8291,4146,33165
"michigan,huron",810021,103319,16531,719100,4133,16531,20664,128116,16531,99186,20664,37195,781092,20664,0,20664,173576,4133,24797,4133,37195,4133,16531,16531,4133,49593,0,1620042,136381,37195,0,1049721,12398,140514,429807,74390,4133,0,4133,4133,0,61991,210771,4133,45460,1409271,4133,111585,33062,12398,8266,49593
"michigan,ingham",1246310,64044,12251,1072494,3214,6550,11826,119658,17467,49246,9340,16072,822443,25047,9704,11766,204504,2729,25047,6429,25411,3881,25836,22925,3457,64650,3578,1766425,239801,23046,4973,843731,22015,51672,592103,189099,8855,6368,8612,4063,6186,58707,193527,5276,151437,2183074,5519,84785,40513,7702,4245,30627
"michigan,ionia",802856,99895,23432,743659,9866,14799,20966,131959,18499,113460,19732,57964,691862,18499,6166,13566,204722,1233,39465,18499,29598,3700,35765,24665,3700,83862,4933,1497185,175124,41931,0,959481,7400,107294,540171,70296,9866,4933,13566,0,4933,98661,295984,16032,129493,1622978,11099,182523,57964,3700,8633,49331
"michigan,iosco",789671,69269,9236,632660,0,9236,13854,138539,9236,83123,23090,18472,914355,4618,13854,50798,152393,0,18472,0,27708,13854,23090,23090,9236,138539,0,1740970,161628,46180,4618,1214523,13854,55415,632660,55415,13854,13854,4618,4618,0,92359,309403,4618,73887,1616285,9236,152393,60033,4618,13854,36944
"michigan,iron",709988,93113,0,709988,0,23278,23278,69835,58196,221144,0,34917,419009,11639,11639,0,221144,0,46557,11639,69835,0,23278,23278,23278,58196,11639,1606201,209505,69835,0,989327,0,69835,419009,46557,11639,0,11639,0,0,104752,244422,0,116391,1652758,0,58196,69835,58196,23278,58196
"michigan,isabella",805255,84482,11506,611861,3940,9457,20017,101504,11348,63519,11979,13240,690511,26479,9299,17495,158403,2364,40034,12452,26795,2679,14185,14343,3468,79280,6777,1393789,209313,32626,1576,779721,19071,69035,524227,81487,4886,11348,11664,4098,1734,58318,162186,5201,74394,1475434,6305,118211,42871,7566,8511,38300
"michigan,jackson",1425306,95313,10551,1248396,7738,13365,10375,171459,19520,76497,10551,37281,944342,25499,8617,14948,232656,5979,40447,10024,35874,4924,31830,36402,4924,92500,4748,2295789,304933,45019,2814,1192474,10903,58736,676691,176910,7913,8089,15299,5803,5452,92852,271520,12134,168118,2524576,7034,157390,64715,7386,6682,55922
"michigan,kalamazoo",1158489,71612,13451,925370,5115,7578,15819,129963,16482,60529,12125,26807,830550,27849,9757,14209,183483,3600,27660,7483,24913,4831,19419,15440,2936,64697,4263,1747869,238992,28323,3978,938916,17335,66592,558121,143414,8809,6820,11367,3031,4357,63939,178083,6725,110544,2090205,5305,116038,40827,6820,6347,35048
"michigan,kalkaska",752804,115225,7682,699032,0,0,0,161315,0,69135,7682,38408,837302,23045,15363,0,153633,7682,69135,0,38408,0,46090,92180,0,76817,0,1858965,230450,23045,7682,1551698,7682,99862,645260,53772,7682,7682,23045,0,0,138270,268859,7682,153633,1866646,0,161315,46090,0,0,53772
"michigan,kent",1133908,70355,18439,946716,4335,8342,15586,119581,16299,70025,11579,16299,776537,22226,7957,14927,171442,2415,21238,6915,26726,4116,21403,25080,2854,66623,3732,1643459,225168,22830,5707,840031,18165,69916,574582,152289,8451,7134,11195,4774,6201,57623,154155,4500,120843,2089899,4774,83526,29305,5433,4061,32049
"michigan,keweenaw",940412,0,0,769428,0,0,0,170984,170984,85492,0,85492,341968,0,0,0,427460,0,85492,0,0,0,0,0,0,0,0,2735744,0,0,0,3334188,0,0,85492,170984,0,0,0,0,0,0,85492,0,0,769428,0,0,0,0,0,85492
"michigan,lake",635566,21186,0,783865,0,0,21186,211855,0,148299,21186,21186,635566,0,0,21186,127113,21186,42371,0,0,0,0,0,0,233041,0,1207576,233041,21186,0,1016906,0,169484,656752,190670,0,0,0,0,0,84742,275412,0,84742,1525359,0,148299,42371,0,0,84742
"michigan,lapeer",924021,122761,14809,1086533,11692,22604,12081,151211,19096,80282,13250,42090,733449,27670,3897,12081,217852,390,47935,7015,40531,7015,44038,55340,2728,86907,8184,2393647,332429,48715,779,1707744,15199,73657,495331,120813,9353,10133,19876,7405,5456,113798,286443,14809,149652,2122014,9353,171476,81841,10522,7794,66642
"michigan,leelanau",591736,51680,20672,496128,5168,5168,28424,98192,5168,36176,2584,59432,635664,25840,7752,18088,191216,5168,31008,5168,10336,2584,23256,28424,2584,64600,0,1330760,155040,54264,5168,790704,12920,56848,421192,173128,15504,0,5168,0,5168,131784,121448,5168,95608,1281664,10336,136952,43928,2584,7752,23256
"michigan,lenawee",798737,85179,7098,720283,7098,5977,13823,107968,15317,92650,13449,43710,679188,28019,13076,22415,157282,2989,37733,8966,27272,2615,21668,21668,2242,110209,5604,1590376,205475,31755,2989,1126376,7098,93024,484547,87047,14196,3362,14196,4857,1121,63884,203233,4109,80322,1636327,4483,108715,63510,7098,8219,41842
"michigan,livingston",706738,106096,10053,631016,7059,10695,17326,109733,19893,81925,15829,36578,567701,31230,6203,20963,210695,3422,52620,8128,26524,5775,32086,50053,3422,99679,5561,1611979,204706,33369,1283,1177755,20963,102888,497113,69519,12193,8128,12193,4920,5348,78075,215615,6417,109091,1480856,10481,142246,61604,8342,10053,48556
"michigan,luce",671387,76294,0,442505,0,15259,0,106812,0,61035,15259,61035,396729,0,30518,15259,45776,0,91553,15259,0,0,45776,15259,15259,0,0,1129150,289917,45776,0,976563,15259,0,457764,76294,0,0,0,0,0,91553,183105,0,30518,1342773,15259,137329,76294,0,45776,30518
"michigan,mackinac",775377,66461,29538,753223,7385,0,36923,162460,14769,22154,0,51692,671993,7385,0,7385,147691,0,36923,0,51692,7385,7385,14769,14769,88615,7385,1705829,236305,22154,0,1417832,0,81230,420919,110768,0,22154,14769,0,14769,95999,162460,0,59076,1971673,7385,110768,118153,0,14769,51692
"michigan,macomb",1449269,90691,9938,1295763,7031,9157,11157,160943,24501,56471,9094,32689,907906,21469,8813,13125,282603,4656,24970,8000,45002,22313,43877,56096,7469,68190,3531,2478992,356856,39689,3563,1440237,20032,48470,600646,224758,14063,8219,17251,7719,13375,78753,238758,3531,196288,2577464,7063,119317,56908,6625,4500,50877
"michigan,manistee",640213,87302,24943,565383,8314,33258,33258,145503,16629,95616,8314,0,565383,0,16629,12472,141346,4157,29101,8314,24943,4157,20786,12472,0,124717,4157,1425929,120560,20786,0,1355256,4157,58201,428194,70673,4157,12472,0,4157,0,78987,228647,8314,62358,1334470,24943,174604,58201,0,12472,54044
"michigan,marquette",526158,76119,4006,519481,8013,6677,38727,128201,20031,66771,13354,24038,499450,17361,9348,13354,100157,4006,54753,9348,16025,4006,12019,12019,0,72113,4006,1212568,210998,20031,1335,930793,14690,40063,450039,38727,4006,5342,6677,8013,6677,64101,170935,0,74784,1180518,8013,112176,50746,5342,4006,29379
"michigan,mason",622461,96257,28877,388236,9626,12834,38503,121925,9626,121925,6417,16043,603210,16043,22460,16043,96257,3209,12834,6417,35294,0,28877,12834,0,83423,6417,917649,60963,9626,3209,1007489,12834,80214,465242,96257,3209,3209,19251,3209,3209,99465,195722,0,48128,1132623,12834,115508,51337,0,9626,25669
"michigan,mecosta",884930,72666,12443,656481,7466,5973,11945,137866,15927,69680,14434,16424,756023,24886,7963,11447,178678,1493,45292,10452,28867,0,22895,15927,2489,73661,2986,1469741,199084,23890,4479,877465,14434,59725,548478,95063,4977,5973,8959,4977,4479,78638,202071,4977,92574,1646926,4977,111487,33844,6968,5475,35337
"michigan,menominee",782636,122914,10034,777619,10034,25084,27593,102846,20068,147998,12542,45152,594502,10034,17559,25084,213218,2508,70237,12542,40135,5017,52677,55186,5017,32610,2508,1665609,238302,30101,0,960735,20068,100338,456537,67728,15051,7525,20068,10034,0,155524,268404,12542,117897,1705744,5017,125422,120405,12542,12542,62711
"michigan,midland",700870,77567,14544,637154,7618,11081,18007,115657,15236,66486,11081,16621,630229,19392,5540,18699,140590,4848,29087,12466,30473,2770,22854,16621,2770,76182,6233,1287467,161366,28395,2770,742423,11774,81722,505568,83107,8311,4155,15236,9696,2078,69948,216771,3463,76874,1412128,11081,113580,43631,9696,4155,31858
"michigan,missaukee",720248,88030,16006,656226,32011,8003,8003,128044,0,160055,8003,0,728251,24008,32011,24008,120041,8003,16006,8003,32011,0,0,56019,0,200069,8003,1176405,200069,16006,0,1192410,24008,32011,496171,72025,8003,0,0,8003,0,96033,216074,24008,48017,1592548,40014,88030,48017,0,8003,32011
"michigan,monroe",977171,75835,14051,847612,6819,7645,10745,117368,20663,90712,12191,25003,762685,32441,10952,15498,181631,2066,48766,10538,36368,2273,43186,39674,3306,105177,4546,1549753,206840,32028,2893,937910,10332,73768,535388,135138,13638,7645,14464,4959,6406,77074,225644,5372,124394,1688611,4959,101457,52692,11158,7439,50419
"michigan,montcalm",790621,159464,10720,706199,4020,16080,21441,138024,12060,132663,13400,37521,708879,28141,16080,20101,120603,2680,58962,28141,14740,8040,28141,40201,0,67002,8040,1492799,163484,29481,0,1125630,22781,88442,501173,75042,8040,5360,12060,9380,5360,100503,192965,17420,72362,1503520,4020,107203,40201,12060,12060,52261
"michigan,montmorency",838830,49343,32895,871725,0,16448,0,131581,49343,16448,0,32895,460534,16448,32895,16448,312505,0,0,16448,0,16448,49343,16448,0,98686,0,1282916,345400,16448,16448,871725,32895,65791,296058,65791,0,16448,0,0,0,98686,98686,0,115133,1611869,0,65791,32895,0,0,32895
"michigan,muskegon",1462296,86202,8908,1122726,4454,7336,9694,141487,17555,57643,11005,20175,836084,23581,12839,10481,217995,1572,28821,8122,23319,3406,29083,26725,2096,59215,7598,1885971,259393,28035,3406,979405,11005,64979,546559,180265,9170,4454,9170,4978,9957,94587,326992,28297,157732,2571659,4978,103495,51617,4192,7598,40088
"michigan,newaygo",708910,77142,21281,750141,3990,15960,15960,98423,15960,109063,6650,38571,663688,15960,5320,21281,170245,1330,58522,11970,26601,0,54532,42561,9310,74482,10640,1471020,163595,62512,0,1013488,23941,180885,450882,58522,6650,1330,21281,7980,6650,86452,199505,6650,111723,1436440,3990,106403,82462,3990,10640,39901
"michigan,oakland",1234219,72557,10561,1090189,4881,7564,13615,130244,19695,62425,11075,18097,788342,19638,7907,15157,212363,2198,25318,6879,27259,6308,31826,31541,2940,68647,4738,1800265,265882,23263,3739,1034387,17040,49295,525942,169691,8706,7279,12331,4396,5680,55203,165524,3311,142518,2198303,5252,89569,35794,5680,4167,33767
"michigan,oceana",717959,114221,16317,627048,4662,20979,13986,118883,20979,83917,20979,81586,715628,23310,18648,6993,128207,2331,27972,4662,30303,0,51283,23310,2331,69931,4662,1557131,181821,32634,2331,1020993,16317,81586,536138,55945,4662,4662,9324,2331,4662,83917,258745,30303,48952,1424262,4662,142193,69931,0,16317,44290
"michigan,ogemaw",1084240,93068,4653,800383,4653,4653,4653,102375,9307,125642,13960,37227,795730,9307,4653,60494,200096,0,74454,13960,37227,4653,23267,23267,4653,60494,9307,1503046,269897,18614,0,851571,9307,27920,614248,167522,9307,4653,9307,0,4653,116335,158215,9307,107028,1624034,9307,125642,46534,13960,9307,55841
"michigan,ontonagon",693963,156701,22386,805892,22386,44772,0,156701,22386,44772,0,201473,716348,44772,44772,0,156701,0,0,0,22386,22386,0,22386,0,22386,0,2753464,246245,67158,0,1947572,44772,22386,805892,22386,0,0,22386,0,0,201473,335788,0,156701,1723713,0,201473,22386,0,0,89544
"michigan,osceola",635475,37698,21542,500840,0,21542,10771,150791,10771,193874,26927,32312,619318,0,10771,48468,102322,5385,21542,5385,26927,0,10771,5385,0,96937,5385,920900,113093,37698,0,630089,0,80781,425445,32312,10771,10771,10771,0,0,91551,204644,10771,70010,1109388,5385,91551,59239,5385,0,43083
"michigan,oscoda",1013779,71393,14279,742486,0,0,0,157064,14279,171343,0,28557,599700,14279,0,14279,128507,0,28557,14279,14279,0,28557,28557,0,257014,0,1599200,342686,42836,0,685372,0,14279,385522,57114,0,0,0,0,0,99950,171343,0,28557,1356465,0,71393,57114,0,0,99950
"michigan,otsego",758034,109463,13683,566473,16420,8210,13683,95780,13683,73888,24629,19156,697829,19156,2737,8210,218927,0,93044,13683,65678,19156,54732,60205,2737,71151,0,1502385,161458,19156,0,744351,21893,84834,467956,95780,10946,16420,5473,2737,2737,95780,191561,8210,145039,1537961,0,125883,65678,5473,2737,41049
"michigan,ottawa",715374,76036,12972,570340,4416,6486,14214,94390,13386,94942,16284,16698,606219,29255,6348,14628,136203,3036,30083,7590,21113,4416,20837,25391,4002,89146,5106,1254802,149450,21527,2070,713718,17940,84454,456354,77968,5934,6072,9384,2760,3174,56165,162422,6348,77554,1344500,4692,96736,32291,6486,4278,34223
"michigan,presque isle",788033,140720,0,816177,42216,28144,0,182936,28144,140720,14072,56288,872465,14072,0,0,140720,14072,84432,14072,56288,0,28144,42216,0,56288,14072,1801219,140720,0,0,1547922,0,98504,492521,112576,14072,0,28144,0,0,28144,225152,14072,70360,1646426,0,126648,56288,0,28144,42216
"michigan,roscommon",713271,100052,35502,774593,16137,16137,22592,83914,38730,112962,3227,19365,622902,12910,19365,12910,193648,0,48412,0,16137,6455,38730,16137,3227,151691,0,1378131,193648,32275,0,1245804,41957,93597,474438,129099,0,9682,16137,9682,3227,90369,248515,0,116189,1568552,6455,142009,29047,0,6455,90369
"michigan,saginaw",1747730,69234,9582,1588343,4589,8368,12956,153314,13901,53174,8907,20514,998433,21189,12821,10392,233211,1485,21324,6613,22808,2024,20379,23078,2834,81111,3374,2073928,335240,30501,5263,1020836,17815,59922,599762,248191,6073,5398,11337,3239,9177,75578,291783,8907,209728,3015543,3779,80706,38194,5803,6208,37384
"michigan,st clair",1192764,96018,11729,1133126,6163,12325,7952,134782,18090,70373,9940,39560,966934,21470,12922,12922,244715,4771,29024,5964,35982,7753,40952,75144,5367,77331,4373,2087735,296601,35187,3578,1421974,17096,68385,654032,161421,10934,6361,10138,3379,20675,88463,319462,5169,151083,2166060,8151,121066,68385,10138,9145,50692
"michigan,st joseph",968967,70927,15638,844984,3351,10053,10053,133477,15079,117281,10053,36301,808124,16754,7819,21222,183182,3351,36860,11170,48030,2234,51939,53614,12287,117281,3909,1635796,188209,39094,1117,990748,10611,111138,531117,150232,10611,5585,15079,2792,3909,107229,226185,10053,111138,1740232,4468,97176,64784,8936,2234,49146
"michigan,sanilac",907324,124001,7561,806006,6049,27220,7561,108879,13610,113416,19659,22683,893715,33269,16634,19659,198099,0,22683,7561,49903,7561,30244,42342,4537,68049,9073,1736014,249514,43854,1512,1093326,18146,96781,579175,69562,6049,7561,13610,4537,6049,95269,313027,4537,86196,1749624,3024,130050,74098,12098,12098,54439
"michigan,schoolcraft",673890,195074,17734,1037436,8867,26601,8867,115271,8867,53202,8867,26601,514285,8867,35468,17734,239408,8867,17734,17734,35468,0,0,8867,17734,115271,8867,1933001,283743,62069,0,1294579,35468,124138,381280,115271,26601,8867,8867,8867,0,168473,310344,8867,26601,1658125,0,53202,79803,26601,0,70936
"michigan,shiawassee",933389,102283,17429,924674,8256,12843,7797,147691,22016,105952,20181,39904,751298,15136,13301,16971,202272,3211,48160,10549,45408,1835,36693,32107,4587,74763,3669,1937871,265110,49995,917,1258584,20181,64213,533430,127968,7797,10549,16512,5045,11008,99531,255937,22016,127968,1817700,8715,167872,96779,12384,11008,48619
"michigan,tuscola",740473,91056,20616,884789,3436,13744,15462,108236,20616,113390,29207,39515,606467,8590,15462,13744,154623,1718,27489,3436,30925,1718,12026,25771,5154,85902,1718,1762705,233653,42951,1718,1331478,17180,91056,486204,103082,6872,5154,13744,5154,3436,111672,259423,6872,73876,1518744,6872,147751,79030,12026,3436,108236
"michigan,van buren",920505,79178,12260,728435,4087,13792,15325,148139,14814,151204,13792,16346,794331,17879,5108,18390,193092,4087,31671,10727,27585,5108,34225,42909,4087,132814,2554,1477814,218122,25030,5108,879128,21455,150182,523084,102676,11238,9195,15836,3576,1532,71515,221698,8173,85818,1710239,9706,120044,39844,6130,6130,51082
"michigan,washtenaw",973292,60782,9744,800070,4331,5413,12373,108341,14770,54364,10285,20879,737818,17864,7269,17709,173300,1701,18096,6264,16936,3171,21421,21111,2397,83673,3480,1557994,201293,20415,4021,842370,19101,49183,492059,137804,8506,4949,11832,4872,4872,48873,143836,4949,105712,1821076,4872,84755,30933,6573,5800,32015
"michigan,wayne",1809272,73312,9585,1691126,5902,7012,10140,170674,17997,47987,6684,24984,950858,14201,8185,8904,278794,3166,16736,4893,35287,6230,34279,38440,4389,77272,1867,2536323,375702,27645,4477,1401827,14453,38718,643372,253016,19939,5549,13898,6571,7264,69440,215937,3733,221209,3167298,4855,92658,43283,5587,4187,34379
"michigan,wexford",624607,88702,11088,598736,11088,18480,11088,158924,40655,81310,22175,36959,461988,11088,14784,14784,129357,0,14784,0,25871,0,3696,44351,3696,29567,0,1463577,188491,59134,3696,1145729,25871,114573,473075,59134,11088,11088,0,0,14784,55439,162620,7392,44351,1437706,7392,121965,81310,3696,7392,59134
"minnesota,aitkin",247014,29642,3294,237133,3294,0,13174,19761,6587,32935,6587,3294,200904,19761,0,263481,75751,0,6587,3294,6587,0,6587,13174,0,79044,9881,388635,65870,16468,0,329351,0,55990,197611,13174,9881,0,0,0,0,19761,72457,0,29642,533549,0,39522,42816,0,6587,16468
"minnesota,anoka",1134339,72799,12179,847415,5726,7543,16905,112789,20358,83524,14451,23721,770980,26811,5998,17723,214126,1999,40444,5908,25448,6089,44352,43898,3363,70073,2272,1887415,243391,31174,5090,1173693,19086,70618,559944,130966,10270,6453,13269,5817,8907,64892,165411,5180,131238,1957306,5362,108790,45534,5726,6271,31174
"minnesota,becker",561379,95554,19111,637822,2389,14333,33444,74054,26277,64499,16722,35833,520769,33444,16722,16722,217385,0,76443,19111,16722,2389,47777,16722,0,57332,7167,1588583,195885,57332,0,898206,19111,71665,394160,64499,0,7167,9555,7167,0,71665,148109,9555,102720,1256533,9555,90776,74054,4778,0,42999
"minnesota,beltrami",613579,44419,15057,519472,2259,6023,9787,92602,13551,57970,16563,14304,495380,24844,753,14304,130244,4517,33126,11293,24844,3764,28609,11293,3764,48183,3764,1290398,136267,32373,1506,759634,9034,38396,359113,57217,1506,3764,12046,6023,4517,50441,97119,753,67757,1231675,5270,85826,32373,3011,2259,26350
"minnesota,benton",645629,92453,7704,608647,4623,16950,27736,121729,16950,36981,15409,20031,587075,16950,10786,13868,208019,1541,30818,20031,27736,4623,23113,26195,3082,89371,0,1699590,169497,40063,4623,1169528,53931,87830,406792,40063,1541,4623,20031,4623,1541,61635,160251,4623,84748,1533175,6164,117107,61635,16950,23113,49308
